,declarationDate,fyDeclared
633,1965-06-23T00:00:00.000Z,1965
634,1965-07-01T00:00:00.000Z,1965
635,1965-08-18T00:00:00.000Z,1965
636,1965-08-18T00:00:00.000Z,1965
637,1965-07-27T00:00:00.000Z,1965
638,1965-08-18T00:00:00.000Z,1965
639,1965-07-27T00:00:00.000Z,1965
640,1965-07-27T00:00:00.000Z,1965
641,1965-08-18T00:00:00.000Z,1965
642,1965-08-18T00:00:00.000Z,1965
643,1965-08-18T00:00:00.000Z,1965
644,1965-08-18T00:00:00.000Z,1965
645,1965-08-18T00:00:00.000Z,1965
646,1965-08-18T00:00:00.000Z,1965
647,1965-08-18T00:00:00.000Z,1965
648,1965-08-18T00:00:00.000Z,1965
649,1965-08-18T00:00:00.000Z,1965
650,1965-08-18T00:00:00.000Z,1965
651,1965-08-18T00:00:00.000Z,1965
652,1965-08-18T00:00:00.000Z,1965
653,1965-09-10T00:00:00.000Z,1965
654,1965-09-10T00:00:00.000Z,1965
655,1965-08-18T00:00:00.000Z,1965
656,1965-09-10T00:00:00.000Z,1965
657,1965-08-18T00:00:00.000Z,1965
658,1965-09-10T00:00:00.000Z,1965
659,1965-09-10T00:00:00.000Z,1965
660,1965-09-10T00:00:00.000Z,1965
661,1965-09-10T00:00:00.000Z,1965
662,1965-08-18T00:00:00.000Z,1965
663,1965-08-18T00:00:00.000Z,1965
664,1965-08-18T00:00:00.000Z,1965
665,1965-08-18T00:00:00.000Z,1965
666,1965-09-10T00:00:00.000Z,1965
667,1965-09-10T00:00:00.000Z,1965
668,1965-09-10T00:00:00.000Z,1965
669,1965-08-18T00:00:00.000Z,1965
670,1965-08-18T00:00:00.000Z,1965
671,1965-09-10T00:00:00.000Z,1965
672,1965-09-25T00:00:00.000Z,1965
673,1965-09-10T00:00:00.000Z,1965
674,1965-09-10T00:00:00.000Z,1965
675,1965-09-25T00:00:00.000Z,1965
676,1965-09-25T00:00:00.000Z,1965
677,1965-09-10T00:00:00.000Z,1965
678,1965-09-10T00:00:00.000Z,1965
679,1965-09-14T00:00:00.000Z,1965
680,1965-09-14T00:00:00.000Z,1965
681,1966-03-14T00:00:00.000Z,1966
682,1966-02-10T00:00:00.000Z,1966
683,1965-09-10T00:00:00.000Z,1965
684,1965-09-14T00:00:00.000Z,1965
685,1965-09-14T00:00:00.000Z,1965
686,1966-03-14T00:00:00.000Z,1966
687,1966-03-14T00:00:00.000Z,1966
688,1965-09-10T00:00:00.000Z,1965
689,1965-09-10T00:00:00.000Z,1965
690,1965-09-10T00:00:00.000Z,1965
691,1965-12-07T00:00:00.000Z,1966
692,1965-09-25T00:00:00.000Z,1965
693,1965-09-10T00:00:00.000Z,1965
694,1965-09-10T00:00:00.000Z,1965
695,1965-09-10T00:00:00.000Z,1965
696,1965-12-07T00:00:00.000Z,1966
697,1965-12-07T00:00:00.000Z,1966
698,1965-09-14T00:00:00.000Z,1965
699,1965-08-18T00:00:00.000Z,1965
700,1966-02-10T00:00:00.000Z,1966
701,1965-09-10T00:00:00.000Z,1965
702,1965-09-10T00:00:00.000Z,1965
703,1965-09-25T00:00:00.000Z,1965
704,1965-09-25T00:00:00.000Z,1965
705,1965-09-10T00:00:00.000Z,1965
706,1965-09-14T00:00:00.000Z,1965
707,1965-09-10T00:00:00.000Z,1965
708,1965-09-10T00:00:00.000Z,1965
709,1965-09-25T00:00:00.000Z,1965
710,1965-08-18T00:00:00.000Z,1965
711,1965-09-25T00:00:00.000Z,1965
712,1965-09-10T00:00:00.000Z,1965
713,1965-09-10T00:00:00.000Z,1965
714,1965-09-14T00:00:00.000Z,1965
715,1965-09-14T00:00:00.000Z,1965
716,1966-02-10T00:00:00.000Z,1966
717,1966-02-10T00:00:00.000Z,1966
718,1965-09-10T00:00:00.000Z,1965
719,1965-09-14T00:00:00.000Z,1965
720,1966-02-10T00:00:00.000Z,1966
721,1965-09-10T00:00:00.000Z,1965
722,1965-09-10T00:00:00.000Z,1965
723,1965-09-25T00:00:00.000Z,1965
724,1965-12-07T00:00:00.000Z,1966
725,1965-09-10T00:00:00.000Z,1965
726,1965-09-25T00:00:00.000Z,1965
727,1965-08-18T00:00:00.000Z,1965
728,1965-09-10T00:00:00.000Z,1965
729,1965-09-25T00:00:00.000Z,1965
730,1965-08-18T00:00:00.000Z,1965
731,1965-09-10T00:00:00.000Z,1965
732,1965-09-14T00:00:00.000Z,1965
733,1966-01-22T00:00:00.000Z,1966
734,1966-03-14T00:00:00.000Z,1966
735,1966-03-14T00:00:00.000Z,1966
736,1966-03-22T00:00:00.000Z,1966
737,1966-03-14T00:00:00.000Z,1966
738,1966-03-14T00:00:00.000Z,1966
739,1966-03-14T00:00:00.000Z,1966
740,1966-03-14T00:00:00.000Z,1966
741,1966-03-22T00:00:00.000Z,1966
742,1966-03-23T00:00:00.000Z,1966
743,1966-03-23T00:00:00.000Z,1966
744,1966-05-12T00:00:00.000Z,1966
745,1966-05-12T00:00:00.000Z,1966
746,1966-03-14T00:00:00.000Z,1966
747,1966-03-14T00:00:00.000Z,1966
748,1966-03-22T00:00:00.000Z,1966
749,1966-03-22T00:00:00.000Z,1966
750,1966-03-23T00:00:00.000Z,1966
751,1966-03-22T00:00:00.000Z,1966
752,1966-04-30T00:00:00.000Z,1966
753,1966-03-14T00:00:00.000Z,1966
754,1966-03-22T00:00:00.000Z,1966
755,1966-03-23T00:00:00.000Z,1966
756,1966-03-22T00:00:00.000Z,1966
757,1966-03-22T00:00:00.000Z,1966
758,1966-05-12T00:00:00.000Z,1966
759,1966-03-23T00:00:00.000Z,1966
760,1966-03-14T00:00:00.000Z,1966
761,1966-03-14T00:00:00.000Z,1966
762,1966-03-22T00:00:00.000Z,1966
763,1966-03-14T00:00:00.000Z,1966
764,1966-03-22T00:00:00.000Z,1966
765,1966-03-23T00:00:00.000Z,1966
766,1966-05-12T00:00:00.000Z,1966
767,1966-03-22T00:00:00.000Z,1966
768,1966-03-22T00:00:00.000Z,1966
769,1966-03-23T00:00:00.000Z,1966
770,1966-03-23T00:00:00.000Z,1966
771,1966-05-12T00:00:00.000Z,1966
772,1966-05-12T00:00:00.000Z,1966
773,1966-04-30T00:00:00.000Z,1966
774,1966-03-22T00:00:00.000Z,1966
775,1966-05-12T00:00:00.000Z,1966
776,1966-05-12T00:00:00.000Z,1966
777,1966-03-14T00:00:00.000Z,1966
778,1966-06-10T00:00:00.000Z,1966
779,1966-03-22T00:00:00.000Z,1966
780,1966-05-12T00:00:00.000Z,1966
781,1966-05-12T00:00:00.000Z,1966
782,1966-03-14T00:00:00.000Z,1966
783,1966-03-22T00:00:00.000Z,1966
784,1966-03-14T00:00:00.000Z,1966
785,1966-04-30T00:00:00.000Z,1966
786,1966-03-22T00:00:00.000Z,1966
787,1966-05-12T00:00:00.000Z,1966
788,1966-03-22T00:00:00.000Z,1966
789,1966-03-22T00:00:00.000Z,1966
790,1966-03-23T00:00:00.000Z,1966
791,1966-05-12T00:00:00.000Z,1966
792,1966-05-12T00:00:00.000Z,1966
793,1966-05-12T00:00:00.000Z,1966
794,1966-03-14T00:00:00.000Z,1966
795,1966-03-22T00:00:00.000Z,1966
796,1966-03-22T00:00:00.000Z,1966
797,1966-04-30T00:00:00.000Z,1966
798,1966-03-23T00:00:00.000Z,1966
799,1966-05-12T00:00:00.000Z,1966
800,1966-05-12T00:00:00.000Z,1966
801,1966-05-12T00:00:00.000Z,1966
802,1966-03-14T00:00:00.000Z,1966
803,1966-03-14T00:00:00.000Z,1966
804,1966-03-22T00:00:00.000Z,1966
805,1966-03-22T00:00:00.000Z,1966
806,1966-03-23T00:00:00.000Z,1966
807,1966-05-12T00:00:00.000Z,1966
808,1966-05-12T00:00:00.000Z,1966
809,1966-05-12T00:00:00.000Z,1966
810,1966-03-14T00:00:00.000Z,1966
811,1966-03-22T00:00:00.000Z,1966
812,1966-03-23T00:00:00.000Z,1966
813,1966-05-12T00:00:00.000Z,1966
814,1966-03-14T00:00:00.000Z,1966
815,1966-03-22T00:00:00.000Z,1966
816,1966-04-30T00:00:00.000Z,1966
817,1966-05-12T00:00:00.000Z,1966
818,1966-03-22T00:00:00.000Z,1966
819,1966-03-23T00:00:00.000Z,1966
820,1966-05-12T00:00:00.000Z,1966
821,1966-03-23T00:00:00.000Z,1966
822,1966-05-12T00:00:00.000Z,1966
823,1966-03-23T00:00:00.000Z,1966
824,1966-03-23T00:00:00.000Z,1966
825,1966-05-12T00:00:00.000Z,1966
826,1966-05-12T00:00:00.000Z,1966
827,1966-07-09T00:00:00.000Z,1966
828,1966-06-10T00:00:00.000Z,1966
829,1966-07-09T00:00:00.000Z,1966
830,1966-07-09T00:00:00.000Z,1966
831,1966-07-09T00:00:00.000Z,1966
832,1967-01-02T00:00:00.000Z,1967
833,1966-08-31T00:00:00.000Z,1966
834,1967-03-13T00:00:00.000Z,1967
835,1967-03-13T00:00:00.000Z,1967
836,1966-08-31T00:00:00.000Z,1966
837,1967-03-13T00:00:00.000Z,1967
838,1966-08-31T00:00:00.000Z,1966
839,1967-03-13T00:00:00.000Z,1967
840,1967-03-13T00:00:00.000Z,1967
841,1967-03-13T00:00:00.000Z,1967
842,1966-08-31T00:00:00.000Z,1966
843,1967-01-02T00:00:00.000Z,1967
844,1967-01-02T00:00:00.000Z,1967
845,1967-03-13T00:00:00.000Z,1967
846,1967-01-02T00:00:00.000Z,1967
847,1966-07-09T00:00:00.000Z,1966
848,1967-01-02T00:00:00.000Z,1967
849,1967-03-13T00:00:00.000Z,1967
850,1967-03-13T00:00:00.000Z,1967
851,1967-03-13T00:00:00.000Z,1967
852,1967-03-13T00:00:00.000Z,1967
853,1967-03-13T00:00:00.000Z,1967
854,1967-01-02T00:00:00.000Z,1967
855,1967-01-02T00:00:00.000Z,1967
856,1967-03-13T00:00:00.000Z,1967
857,1967-03-13T00:00:00.000Z,1967
858,1966-07-09T00:00:00.000Z,1966
859,1966-08-31T00:00:00.000Z,1966
860,1966-08-31T00:00:00.000Z,1966
861,1966-09-27T00:00:00.000Z,1966
862,1967-03-13T00:00:00.000Z,1967
863,1967-03-13T00:00:00.000Z,1967
864,1966-07-09T00:00:00.000Z,1966
865,1966-07-09T00:00:00.000Z,1966
866,1967-03-13T00:00:00.000Z,1967
867,1967-03-13T00:00:00.000Z,1967
868,1966-08-31T00:00:00.000Z,1966
869,1967-01-02T00:00:00.000Z,1967
870,1967-03-13T00:00:00.000Z,1967
871,1966-08-31T00:00:00.000Z,1966
872,1967-03-13T00:00:00.000Z,1967
873,1967-03-13T00:00:00.000Z,1967
874,1967-03-13T00:00:00.000Z,1967
875,1967-03-13T00:00:00.000Z,1967
876,1967-03-13T00:00:00.000Z,1967
877,1967-03-27T00:00:00.000Z,1967
878,1967-03-27T00:00:00.000Z,1967
879,1967-03-21T00:00:00.000Z,1967
880,1967-03-27T00:00:00.000Z,1967
881,1967-04-25T00:00:00.000Z,1967
882,1967-03-27T00:00:00.000Z,1967
883,1967-04-25T00:00:00.000Z,1967
884,1967-03-13T00:00:00.000Z,1967
885,1967-03-13T00:00:00.000Z,1967
886,1967-03-13T00:00:00.000Z,1967
887,1967-03-27T00:00:00.000Z,1967
888,1967-04-25T00:00:00.000Z,1967
889,1967-03-27T00:00:00.000Z,1967
890,1967-04-25T00:00:00.000Z,1967
891,1967-03-13T00:00:00.000Z,1967
892,1967-03-27T00:00:00.000Z,1967
893,1967-03-27T00:00:00.000Z,1967
894,1967-03-13T00:00:00.000Z,1967
895,1967-03-27T00:00:00.000Z,1967
896,1967-03-27T00:00:00.000Z,1967
897,1967-03-27T00:00:00.000Z,1967
898,1967-03-13T00:00:00.000Z,1967
899,1967-03-13T00:00:00.000Z,1967
900,1967-04-25T00:00:00.000Z,1967
901,1967-03-13T00:00:00.000Z,1967
902,1967-04-25T00:00:00.000Z,1967
903,1967-03-13T00:00:00.000Z,1967
904,1967-03-27T00:00:00.000Z,1967
905,1967-03-13T00:00:00.000Z,1967
906,1967-04-25T00:00:00.000Z,1967
907,1967-03-27T00:00:00.000Z,1967
908,1967-03-27T00:00:00.000Z,1967
909,1967-03-13T00:00:00.000Z,1967
910,1967-03-27T00:00:00.000Z,1967
911,1967-04-25T00:00:00.000Z,1967
912,1967-03-27T00:00:00.000Z,1967
913,1967-04-25T00:00:00.000Z,1967
914,1967-03-13T00:00:00.000Z,1967
915,1967-03-27T00:00:00.000Z,1967
916,1967-03-27T00:00:00.000Z,1967
917,1967-07-18T00:00:00.000Z,1967
918,1967-07-18T00:00:00.000Z,1967
919,1967-07-18T00:00:00.000Z,1967
920,1967-07-18T00:00:00.000Z,1967
921,1967-07-18T00:00:00.000Z,1967
922,1967-07-18T00:00:00.000Z,1967
923,1967-07-18T00:00:00.000Z,1967
924,1967-07-18T00:00:00.000Z,1967
925,1967-07-18T00:00:00.000Z,1967
926,1967-07-18T00:00:00.000Z,1967
927,1967-07-18T00:00:00.000Z,1967
928,1967-07-18T00:00:00.000Z,1967
929,1967-07-18T00:00:00.000Z,1967
930,1967-07-18T00:00:00.000Z,1967
931,1967-07-18T00:00:00.000Z,1967
932,1967-07-18T00:00:00.000Z,1967
933,1967-07-18T00:00:00.000Z,1967
934,1967-07-18T00:00:00.000Z,1967
935,1967-07-18T00:00:00.000Z,1967
936,1967-07-18T00:00:00.000Z,1967
937,1967-07-18T00:00:00.000Z,1967
938,1967-07-18T00:00:00.000Z,1967
939,1967-07-18T00:00:00.000Z,1967
940,1967-07-18T00:00:00.000Z,1967
941,1967-07-18T00:00:00.000Z,1967
942,1967-07-18T00:00:00.000Z,1967
943,1967-07-18T00:00:00.000Z,1967
944,1967-07-18T00:00:00.000Z,1967
945,1967-07-18T00:00:00.000Z,1967
946,1967-07-18T00:00:00.000Z,1967
947,1967-07-18T00:00:00.000Z,1967
948,1967-07-18T00:00:00.000Z,1967
949,1967-07-18T00:00:00.000Z,1967
950,1967-07-18T00:00:00.000Z,1967
951,1967-07-18T00:00:00.000Z,1967
952,1967-07-18T00:00:00.000Z,1967
953,1967-07-18T00:00:00.000Z,1967
954,1967-07-18T00:00:00.000Z,1967
955,1967-07-18T00:00:00.000Z,1967
956,1967-07-18T00:00:00.000Z,1967
957,1967-08-30T00:00:00.000Z,1967
958,1967-07-18T00:00:00.000Z,1967
959,1967-07-18T00:00:00.000Z,1967
960,1967-07-18T00:00:00.000Z,1967
961,1967-07-18T00:00:00.000Z,1967
962,1967-07-18T00:00:00.000Z,1967
963,1967-07-18T00:00:00.000Z,1967
964,1967-07-18T00:00:00.000Z,1967
965,1967-07-18T00:00:00.000Z,1967
966,1967-07-18T00:00:00.000Z,1967
967,1967-07-18T00:00:00.000Z,1967
968,1967-08-17T00:00:00.000Z,1967
969,1967-07-18T00:00:00.000Z,1967
970,1967-07-18T00:00:00.000Z,1967
971,1967-07-18T00:00:00.000Z,1967
972,1967-07-18T00:00:00.000Z,1967
973,1967-07-18T00:00:00.000Z,1967
974,1967-07-18T00:00:00.000Z,1967
975,1967-07-18T00:00:00.000Z,1967
976,1967-07-18T00:00:00.000Z,1967
977,1967-07-18T00:00:00.000Z,1967
978,1967-07-18T00:00:00.000Z,1967
979,1967-08-30T00:00:00.000Z,1967
980,1967-07-18T00:00:00.000Z,1967
981,1967-07-18T00:00:00.000Z,1967
982,1967-07-18T00:00:00.000Z,1967
983,1967-07-18T00:00:00.000Z,1967
984,1967-07-18T00:00:00.000Z,1967
985,1967-07-18T00:00:00.000Z,1967
986,1967-07-18T00:00:00.000Z,1967
987,1967-07-18T00:00:00.000Z,1967
988,1967-07-18T00:00:00.000Z,1967
989,1967-07-18T00:00:00.000Z,1967
990,1967-07-18T00:00:00.000Z,1967
991,1967-07-18T00:00:00.000Z,1967
992,1967-07-18T00:00:00.000Z,1967
993,1967-07-18T00:00:00.000Z,1967
994,1967-07-18T00:00:00.000Z,1967
995,1967-07-18T00:00:00.000Z,1967
996,1967-07-18T00:00:00.000Z,1967
997,1967-07-18T00:00:00.000Z,1967
998,1967-07-18T00:00:00.000Z,1967
999,1967-07-18T00:00:00.000Z,1967
1000,1967-07-18T00:00:00.000Z,1967
1001,1967-07-18T00:00:00.000Z,1967
1002,1967-07-18T00:00:00.000Z,1967
1003,1967-08-30T00:00:00.000Z,1967
1004,1967-08-30T00:00:00.000Z,1967
1005,1967-09-28T00:00:00.000Z,1967
1006,1967-09-28T00:00:00.000Z,1967
1007,1967-08-30T00:00:00.000Z,1967
1008,1967-09-28T00:00:00.000Z,1967
1009,1967-09-28T00:00:00.000Z,1967
1010,1967-09-28T00:00:00.000Z,1967
1011,1967-09-28T00:00:00.000Z,1967
1012,1967-09-28T00:00:00.000Z,1967
1013,1967-09-28T00:00:00.000Z,1967
1014,1967-09-28T00:00:00.000Z,1967
1015,1967-09-28T00:00:00.000Z,1967
1016,1967-09-28T00:00:00.000Z,1967
1017,1967-09-28T00:00:00.000Z,1967
1018,1967-08-30T00:00:00.000Z,1967
1019,1967-09-28T00:00:00.000Z,1967
1020,1968-02-10T00:00:00.000Z,1968
1021,1968-02-10T00:00:00.000Z,1968
1022,1967-08-30T00:00:00.000Z,1967
1023,1967-09-28T00:00:00.000Z,1967
1024,1967-09-28T00:00:00.000Z,1967
1025,1967-09-28T00:00:00.000Z,1967
1026,1967-08-30T00:00:00.000Z,1967
1027,1967-09-28T00:00:00.000Z,1967
1028,1967-09-28T00:00:00.000Z,1967
1029,1967-10-30T00:00:00.000Z,1967
1030,1967-09-28T00:00:00.000Z,1967
1031,1968-05-03T00:00:00.000Z,1968
1032,1968-02-10T00:00:00.000Z,1968
1033,1967-09-28T00:00:00.000Z,1967
1034,1968-05-29T00:00:00.000Z,1968
1035,1968-02-10T00:00:00.000Z,1968
1036,1968-02-10T00:00:00.000Z,1968
1037,1968-05-29T00:00:00.000Z,1968
1038,1968-05-04T00:00:00.000Z,1968
1039,1968-02-10T00:00:00.000Z,1968
1040,1967-10-30T00:00:00.000Z,1967
1041,1968-05-29T00:00:00.000Z,1968
1042,1968-05-04T00:00:00.000Z,1968
1043,1968-02-10T00:00:00.000Z,1968
1044,1968-05-04T00:00:00.000Z,1968
1045,1967-08-30T00:00:00.000Z,1967
1046,1968-05-04T00:00:00.000Z,1968
1047,1967-09-28T00:00:00.000Z,1967
1048,1967-09-28T00:00:00.000Z,1967
1049,1968-02-10T00:00:00.000Z,1968
1050,1968-05-29T00:00:00.000Z,1968
1051,1968-02-10T00:00:00.000Z,1968
1052,1968-05-29T00:00:00.000Z,1968
1053,1968-02-10T00:00:00.000Z,1968
1054,1968-05-29T00:00:00.000Z,1968
1055,1967-09-28T00:00:00.000Z,1967
1056,1968-02-10T00:00:00.000Z,1968
1057,1968-05-04T00:00:00.000Z,1968
1058,1968-05-29T00:00:00.000Z,1968
1059,1967-09-28T00:00:00.000Z,1967
1060,1968-02-10T00:00:00.000Z,1968
1061,1968-02-10T00:00:00.000Z,1968
1062,1968-05-04T00:00:00.000Z,1968
1063,1968-05-29T00:00:00.000Z,1968
1064,1968-02-10T00:00:00.000Z,1968
1065,1968-02-10T00:00:00.000Z,1968
1066,1968-05-04T00:00:00.000Z,1968
1067,1968-02-10T00:00:00.000Z,1968
1068,1968-05-29T00:00:00.000Z,1968
1069,1968-05-04T00:00:00.000Z,1968
1070,1968-02-10T00:00:00.000Z,1968
1071,1967-08-30T00:00:00.000Z,1967
1072,1968-05-29T00:00:00.000Z,1968
1073,1967-09-28T00:00:00.000Z,1967
1074,1967-09-28T00:00:00.000Z,1967
1075,1967-09-28T00:00:00.000Z,1967
1076,1968-02-10T00:00:00.000Z,1968
1077,1968-05-04T00:00:00.000Z,1968
1078,1967-09-28T00:00:00.000Z,1967
1079,1968-04-18T00:00:00.000Z,1968
1080,1968-02-10T00:00:00.000Z,1968
1081,1968-05-29T00:00:00.000Z,1968
1082,1968-05-29T00:00:00.000Z,1968
1083,1967-09-28T00:00:00.000Z,1967
1084,1968-02-10T00:00:00.000Z,1968
1085,1968-05-04T00:00:00.000Z,1968
1086,1968-05-03T00:00:00.000Z,1968
1087,1968-02-10T00:00:00.000Z,1968
1088,1968-05-29T00:00:00.000Z,1968
1089,1968-05-29T00:00:00.000Z,1968
1090,1968-05-29T00:00:00.000Z,1968
1091,1968-05-29T00:00:00.000Z,1968
1092,1968-05-29T00:00:00.000Z,1968
1093,1968-05-29T00:00:00.000Z,1968
1094,1968-05-29T00:00:00.000Z,1968
1095,1968-05-29T00:00:00.000Z,1968
1096,1968-05-29T00:00:00.000Z,1968
1097,1968-05-29T00:00:00.000Z,1968
1098,1968-06-05T00:00:00.000Z,1968
1099,1968-05-29T00:00:00.000Z,1968
1100,1968-05-29T00:00:00.000Z,1968
1101,1968-05-29T00:00:00.000Z,1968
1102,1968-06-05T00:00:00.000Z,1968
1103,1968-05-29T00:00:00.000Z,1968
1104,1968-06-05T00:00:00.000Z,1968
1105,1968-05-29T00:00:00.000Z,1968
1106,1968-05-29T00:00:00.000Z,1968
1107,1968-05-29T00:00:00.000Z,1968
1108,1968-06-05T00:00:00.000Z,1968
1109,1968-05-29T00:00:00.000Z,1968
1110,1968-05-29T00:00:00.000Z,1968
1111,1968-05-29T00:00:00.000Z,1968
1112,1968-05-29T00:00:00.000Z,1968
1113,1968-06-05T00:00:00.000Z,1968
1114,1968-06-05T00:00:00.000Z,1968
1115,1968-06-10T00:00:00.000Z,1968
1116,1968-07-30T00:00:00.000Z,1968
1117,1968-08-04T00:00:00.000Z,1968
1118,1968-06-05T00:00:00.000Z,1968
1119,1968-06-05T00:00:00.000Z,1968
1120,1968-06-05T00:00:00.000Z,1968
1121,1968-07-05T00:00:00.000Z,1968
1122,1968-07-30T00:00:00.000Z,1968
1123,1968-06-05T00:00:00.000Z,1968
1124,1968-07-05T00:00:00.000Z,1968
1125,1968-06-05T00:00:00.000Z,1968
1126,1968-05-29T00:00:00.000Z,1968
1127,1968-06-05T00:00:00.000Z,1968
1128,1968-06-05T00:00:00.000Z,1968
1129,1968-07-30T00:00:00.000Z,1968
1130,1968-07-05T00:00:00.000Z,1968
1131,1968-06-05T00:00:00.000Z,1968
1132,1968-06-05T00:00:00.000Z,1968
1133,1968-07-30T00:00:00.000Z,1968
1134,1968-06-05T00:00:00.000Z,1968
1135,1968-06-05T00:00:00.000Z,1968
1136,1968-07-30T00:00:00.000Z,1968
1137,1968-06-05T00:00:00.000Z,1968
1138,1968-06-05T00:00:00.000Z,1968
1139,1968-07-30T00:00:00.000Z,1968
1140,1968-06-18T00:00:00.000Z,1968
1141,1968-06-05T00:00:00.000Z,1968
1142,1968-06-05T00:00:00.000Z,1968
1143,1968-06-05T00:00:00.000Z,1968
1144,1968-06-18T00:00:00.000Z,1968
1145,1968-07-30T00:00:00.000Z,1968
1146,1968-08-04T00:00:00.000Z,1968
1147,1968-06-05T00:00:00.000Z,1968
1148,1968-06-05T00:00:00.000Z,1968
1149,1968-07-30T00:00:00.000Z,1968
1150,1968-07-30T00:00:00.000Z,1968
1151,1968-06-05T00:00:00.000Z,1968
1152,1968-06-05T00:00:00.000Z,1968
1153,1968-06-05T00:00:00.000Z,1968
1154,1968-06-18T00:00:00.000Z,1968
1155,1968-07-30T00:00:00.000Z,1968
1156,1968-08-04T00:00:00.000Z,1968
1157,1968-06-05T00:00:00.000Z,1968
1158,1968-06-05T00:00:00.000Z,1968
1159,1968-06-05T00:00:00.000Z,1968
1160,1968-07-30T00:00:00.000Z,1968
1161,1968-06-05T00:00:00.000Z,1968
1162,1968-07-30T00:00:00.000Z,1968
1163,1968-06-05T00:00:00.000Z,1968
1164,1968-06-18T00:00:00.000Z,1968
1165,1968-06-05T00:00:00.000Z,1968
1166,1968-06-18T00:00:00.000Z,1968
1167,1968-08-04T00:00:00.000Z,1968
1168,1968-06-18T00:00:00.000Z,1968
1169,1968-06-05T00:00:00.000Z,1968
1170,1968-06-05T00:00:00.000Z,1968
1171,1968-06-18T00:00:00.000Z,1968
1172,1968-08-04T00:00:00.000Z,1968
1173,1968-05-29T00:00:00.000Z,1968
1174,1968-06-05T00:00:00.000Z,1968
1175,1968-07-05T00:00:00.000Z,1968
1176,1968-08-04T00:00:00.000Z,1968
1177,1968-11-07T00:00:00.000Z,1969
1178,1968-11-07T00:00:00.000Z,1969
1179,1968-08-04T00:00:00.000Z,1968
1180,1968-08-15T00:00:00.000Z,1968
1181,1968-08-15T00:00:00.000Z,1968
1182,1968-11-07T00:00:00.000Z,1969
1183,1968-11-07T00:00:00.000Z,1969
1184,1968-11-07T00:00:00.000Z,1969
1185,1968-11-07T00:00:00.000Z,1969
1186,1969-01-26T00:00:00.000Z,1969
1187,1968-09-13T00:00:00.000Z,1968
1188,1968-08-15T00:00:00.000Z,1968
1189,1968-08-04T00:00:00.000Z,1968
1190,1968-08-04T00:00:00.000Z,1968
1191,1968-11-07T00:00:00.000Z,1969
1192,1968-08-04T00:00:00.000Z,1968
1193,1968-08-15T00:00:00.000Z,1968
1194,1969-01-26T00:00:00.000Z,1969
1195,1968-11-07T00:00:00.000Z,1969
1196,1968-08-15T00:00:00.000Z,1968
1197,1968-11-07T00:00:00.000Z,1969
1198,1969-01-26T00:00:00.000Z,1969
1199,1968-11-07T00:00:00.000Z,1969
1200,1969-02-15T00:00:00.000Z,1969
1201,1969-01-26T00:00:00.000Z,1969
1202,1969-01-26T00:00:00.000Z,1969
1203,1969-02-15T00:00:00.000Z,1969
1204,1969-01-26T00:00:00.000Z,1969
1205,1969-01-26T00:00:00.000Z,1969
1206,1969-02-15T00:00:00.000Z,1969
1207,1969-02-15T00:00:00.000Z,1969
1208,1968-09-09T00:00:00.000Z,1968
1209,1968-08-04T00:00:00.000Z,1968
1210,1969-01-26T00:00:00.000Z,1969
1211,1969-01-26T00:00:00.000Z,1969
1212,1969-02-15T00:00:00.000Z,1969
1213,1969-01-26T00:00:00.000Z,1969
1214,1969-01-26T00:00:00.000Z,1969
1215,1969-02-15T00:00:00.000Z,1969
1216,1969-01-26T00:00:00.000Z,1969
1217,1969-01-26T00:00:00.000Z,1969
1218,1969-02-15T00:00:00.000Z,1969
1219,1968-08-04T00:00:00.000Z,1968
1220,1969-01-26T00:00:00.000Z,1969
1221,1969-01-26T00:00:00.000Z,1969
1222,1969-02-15T00:00:00.000Z,1969
1223,1969-01-26T00:00:00.000Z,1969
1224,1969-02-15T00:00:00.000Z,1969
1225,1968-11-07T00:00:00.000Z,1969
1226,1968-11-07T00:00:00.000Z,1969
1227,1969-01-26T00:00:00.000Z,1969
1228,1969-01-26T00:00:00.000Z,1969
1229,1969-02-15T00:00:00.000Z,1969
1230,1969-02-15T00:00:00.000Z,1969
1231,1968-11-07T00:00:00.000Z,1969
1232,1969-01-26T00:00:00.000Z,1969
1233,1969-01-26T00:00:00.000Z,1969
1234,1969-01-26T00:00:00.000Z,1969
1235,1969-02-15T00:00:00.000Z,1969
1236,1969-02-15T00:00:00.000Z,1969
1237,1969-01-26T00:00:00.000Z,1969
1238,1969-01-26T00:00:00.000Z,1969
1239,1969-02-15T00:00:00.000Z,1969
1240,1969-02-15T00:00:00.000Z,1969
1241,1969-01-26T00:00:00.000Z,1969
1242,1969-01-26T00:00:00.000Z,1969
1243,1969-02-15T00:00:00.000Z,1969
1244,1969-01-26T00:00:00.000Z,1969
1245,1968-11-07T00:00:00.000Z,1969
1246,1969-02-15T00:00:00.000Z,1969
1247,1969-01-26T00:00:00.000Z,1969
1248,1969-02-15T00:00:00.000Z,1969
1249,1969-01-26T00:00:00.000Z,1969
1250,1969-01-26T00:00:00.000Z,1969
1251,1969-02-15T00:00:00.000Z,1969
1252,1969-02-15T00:00:00.000Z,1969
1253,1969-01-26T00:00:00.000Z,1969
1254,1969-01-26T00:00:00.000Z,1969
1255,1969-01-26T00:00:00.000Z,1969
1256,1969-01-26T00:00:00.000Z,1969
